p,rbo_a_max,rbo_a_min,rbo_a_ext,rbo_low_max,rbo_low_min,rbo_low_ext,rbo_hig_max,rbo_hig_min,rbo_hig_ext,rbo_avg_max,rbo_avg_min,rbo_avg_ext,sys1,sys2,topic
0.8,0.290543908129568,0.290542686116626,0.290543908129568,0.290543908129568,0.290542686116626,0.290543908129568,0.290543908129568,0.290542686116626,0.290543908129568,0.290543908129568,0.29054268611663,0.290543908129568,webisWt14axAll,webisWt14axMax,265
0.9,0.41548073968856,0.414709411664428,0.41548073968856,0.41548073968856,0.414709411664428,0.41548073968856,0.41548073968856,0.414709411664428,0.41548073968856,0.41548073968856,0.414709411664428,0.41548073968856,webisWt14axAll,webisWt14axMax,265
0.95,0.581647599415929,0.56292489170733,0.581647599415929,0.581647599415929,0.56292489170733,0.581647599415929,0.581647599415929,0.56292489170733,0.581647599415929,0.581647599415929,0.562924891707331,0.581647599415929,webisWt14axAll,webisWt14axMax,265
0.8,0.0304276922695137,0.0304264702565711,0.0304276922695137,0.0304276922695137,0.0304264702565711,0.0304276922695137,0.0304276922695137,0.0304264702565711,0.0304276922695137,0.0304276922695137,0.0304264702565753,0.0304276922695137,webisWt14axAll,webisWt14axMax,266
0.9,0.126619895243971,0.125848567219839,0.126619895243971,0.126619895243971,0.125848567219839,0.126619895243971,0.126619895243971,0.125848567219839,0.126619895243971,0.126619895243971,0.12584856721984,0.126619895243971,webisWt14axAll,webisWt14axMax,266
0.95,0.312542246471201,0.293819538762602,0.312542246471201,0.312542246471201,0.293819538762602,0.312542246471201,0.312542246471201,0.293819538762602,0.312542246471201,0.312542246471201,0.293819538762602,0.312542246471201,webisWt14axAll,webisWt14axMax,266
0.8,0.763948114856131,0.763946892843188,0.763948114856131,0.763948114856131,0.763946892843188,0.763948114856131,0.763948114856131,0.763946892843188,0.763948114856131,0.763948114856131,0.76394689284319,0.763948114856131,webisWt14axAll,webisWt14axMax,267
0.9,0.735726978683434,0.734955650659303,0.735726978683434,0.735726978683434,0.734955650659303,0.735726978683434,0.735726978683434,0.734955650659303,0.735726978683434,0.735726978683434,0.734955650659303,0.735726978683434,webisWt14axAll,webisWt14axMax,267
0.95,0.741457449016605,0.722734741308007,0.741457449016605,0.741457449016605,0.722734741308007,0.741457449016605,0.741457449016605,0.722734741308007,0.741457449016605,0.741457449016605,0.722734741308007,0.741457449016605,webisWt14axAll,webisWt14axMax,267
0.8,0.391956589555061,0.391955367542118,0.391956589555061,0.391956589555061,0.391955367542118,0.391956589555061,0.391956589555061,0.391955367542118,0.391956589555061,0.391956589555061,0.391955367542121,0.391956589555061,webisWt14axAll,webisWt14axMax,268
0.9,0.526961551001508,0.526190222977376,0.526961551001508,0.526961551001508,0.526190222977376,0.526961551001508,0.526961551001508,0.526190222977376,0.526961551001508,0.526961551001508,0.526190222977377,0.526961551001508,webisWt14axAll,webisWt14axMax,268
0.95,0.65271609348256,0.633993385773962,0.65271609348256,0.65271609348256,0.633993385773962,0.65271609348256,0.65271609348256,0.633993385773962,0.65271609348256,0.65271609348256,0.633993385773962,0.65271609348256,webisWt14axAll,webisWt14axMax,268
0.8,0.676575514295988,0.676574292283045,0.676575514295988,0.676575514295988,0.676574292283045,0.676575514295988,0.676575514295988,0.676574292283045,0.676575514295988,0.676575514295988,0.676574292283046,0.676575514295988,webisWt14axAll,webisWt14axMax,269
0.9,0.601680794800994,0.600909466776862,0.601680794800994,0.601680794800994,0.600909466776862,0.601680794800994,0.601680794800994,0.600909466776862,0.601680794800994,0.601680794800994,0.600909466776863,0.601680794800994,webisWt14axAll,webisWt14axMax,269
0.95,0.625833774732777,0.607111067024179,0.625833774732777,0.625833774732777,0.607111067024179,0.625833774732777,0.625833774732777,0.607111067024179,0.625833774732777,0.625833774732777,0.607111067024179,0.625833774732777,webisWt14axAll,webisWt14axMax,269
0.8,0.322640856633088,0.322639634620146,0.322640856633088,0.322640856633088,0.322639634620146,0.322640856633088,0.322640856633088,0.322639634620146,0.322640856633088,0.322640856633088,0.322639634620149,0.322640856633088,webisWt14axAll,webisWt14axMax,270
0.9,0.535616988105862,0.53484566008173,0.535616988105862,0.535616988105862,0.53484566008173,0.535616988105862,0.535616988105862,0.53484566008173,0.535616988105862,0.535616988105862,0.53484566008173,0.535616988105862,webisWt14axAll,webisWt14axMax,270
0.95,0.694898395115873,0.676175687407275,0.694898395115873,0.694898395115873,0.676175687407275,0.694898395115873,0.694898395115873,0.676175687407275,0.694898395115873,0.694898395115873,0.676175687407274,0.694898395115873,webisWt14axAll,webisWt14axMax,270
0.8,0.0631264398684629,0.0631252178555203,0.0631264398684629,0.0631264398684629,0.0631252178555203,0.0631264398684629,0.0631264398684629,0.0631252178555203,0.0631264398684629,0.0631264398684629,0.0631252178555215,0.0631264398684629,webisWt14axAll,webisWt14axMax,271
0.9,0.18998648482076,0.189215156796628,0.18998648482076,0.18998648482076,0.189215156796628,0.18998648482076,0.18998648482076,0.189215156796628,0.18998648482076,0.18998648482076,0.189215156796629,0.18998648482076,webisWt14axAll,webisWt14axMax,271
0.95,0.375694660476004,0.356971952767406,0.375694660476004,0.375694660476004,0.356971952767406,0.375694660476004,0.375694660476004,0.356971952767406,0.375694660476004,0.375694660476004,0.356971952767405,0.375694660476004,webisWt14axAll,webisWt14axMax,271
0.8,0.0925831454632479,0.0925819234503053,0.0925831454632479,0.0925831454632479,0.0925819234503053,0.0925831454632479,0.0925831454632479,0.0925819234503053,0.0925831454632479,0.0925831454632479,0.0925819234503073,0.0925831454632479,webisWt14axAll,webisWt14axMax,272
0.9,0.212136549530871,0.211365221506739,0.212136549530871,0.212136549530871,0.211365221506739,0.212136549530871,0.212136549530871,0.211365221506739,0.212136549530871,0.212136549530871,0.211365221506739,0.212136549530871,webisWt14axAll,webisWt14axMax,272
0.95,0.396749564236105,0.378026856527507,0.396749564236105,0.396749564236105,0.378026856527507,0.396749564236105,0.396749564236105,0.378026856527507,0.396749564236105,0.396749564236105,0.378026856527507,0.396749564236105,webisWt14axAll,webisWt14axMax,272
0.8,0.411656808270215,0.411655586257273,0.411656808270215,0.411656808270215,0.411655586257273,0.411656808270215,0.411656808270215,0.411655586257273,0.411656808270215,0.411656808270215,0.411655586257275,0.411656808270215,webisWt14axAll,webisWt14axMax,273
0.9,0.335088435722979,0.334317107698847,0.335088435722979,0.335088435722979,0.334317107698847,0.335088435722979,0.335088435722979,0.334317107698847,0.335088435722979,0.335088435722979,0.334317107698846,0.335088435722979,webisWt14axAll,webisWt14axMax,273
0.95,0.413690784909331,0.394968077200732,0.413690784909331,0.413690784909331,0.394968077200732,0.413690784909331,0.413690784909331,0.394968077200732,0.413690784909331,0.413690784909331,0.394968077200732,0.413690784909331,webisWt14axAll,webisWt14axMax,273
0.8,0.0427908254834833,0.0427896034705407,0.0427908254834833,0.0427908254834833,0.0427896034705407,0.0427908254834833,0.0427908254834833,0.0427896034705407,0.0427908254834833,0.0427908254834833,0.0427896034705419,0.0427908254834833,webisWt14axAll,webisWt14axMax,274
0.9,0.168577991641388,0.167806663617256,0.168577991641388,0.168577991641388,0.167806663617256,0.168577991641388,0.168577991641388,0.167806663617256,0.168577991641388,0.168577991641388,0.167806663617257,0.168577991641388,webisWt14axAll,webisWt14axMax,274
0.95,0.373214307617116,0.354491599908517,0.373214307617116,0.373214307617116,0.354491599908517,0.373214307617116,0.373214307617116,0.354491599908517,0.373214307617116,0.373214307617116,0.354491599908518,0.373214307617116,webisWt14axAll,webisWt14axMax,274
0.8,0.194107090258121,0.194105868245179,0.194107090258121,0.194107090258121,0.194105868245179,0.194107090258121,0.194107090258121,0.194105868245179,0.194107090258121,0.194107090258121,0.194105868245181,0.194107090258121,webisWt14axAll,webisWt14axMax,275
0.9,0.346387724797206,0.345616396773074,0.346387724797206,0.346387724797206,0.345616396773074,0.346387724797206,0.346387724797206,0.345616396773074,0.346387724797206,0.346387724797206,0.345616396773075,0.346387724797206,webisWt14axAll,webisWt14axMax,275
0.95,0.510778834609737,0.492056126901139,0.510778834609737,0.510778834609737,0.492056126901139,0.510778834609737,0.510778834609737,0.492056126901139,0.510778834609737,0.510778834609737,0.492056126901138,0.510778834609737,webisWt14axAll,webisWt14axMax,275
0.8,0.0413954161919585,0.0413941941790159,0.0413954161919585,0.0413954161919585,0.0413941941790159,0.0413954161919585,0.0413954161919585,0.0413941941790159,0.0413954161919585,0.0413954161919585,0.0413941941790199,0.0413954161919585,webisWt14axAll,webisWt14axMax,276
0.9,0.152623092043553,0.151851764019421,0.152623092043553,0.152623092043553,0.151851764019421,0.152623092043553,0.152623092043553,0.151851764019421,0.152623092043553,0.152623092043553,0.151851764019421,0.152623092043553,webisWt14axAll,webisWt14axMax,276
0.95,0.345415938120585,0.326693230411986,0.345415938120585,0.345415938120585,0.326693230411986,0.345415938120585,0.345415938120585,0.326693230411986,0.345415938120585,0.345415938120585,0.326693230411986,0.345415938120585,webisWt14axAll,webisWt14axMax,276
0.8,0.509474018988946,0.509472796976003,0.509474018988946,0.509474018988946,0.509472796976003,0.509474018988946,0.509474018988946,0.509472796976003,0.509474018988946,0.509474018988946,0.509472796976006,0.509474018988946,webisWt14axAll,webisWt14axMax,277
0.9,0.555527547425167,0.554756219401036,0.555527547425167,0.555527547425167,0.554756219401036,0.555527547425167,0.555527547425167,0.554756219401036,0.555527547425167,0.555527547425167,0.554756219401036,0.555527547425167,webisWt14axAll,webisWt14axMax,277
0.95,0.635835299599646,0.617112591891048,0.635835299599646,0.635835299599646,0.617112591891048,0.635835299599646,0.635835299599646,0.617112591891048,0.635835299599646,0.635835299599646,0.617112591891049,0.635835299599646,webisWt14axAll,webisWt14axMax,277
0.8,0.275510675855236,0.275509453842293,0.275510675855236,0.275510675855236,0.275509453842293,0.275510675855236,0.275510675855236,0.275509453842293,0.275510675855236,0.275510675855236,0.275509453842297,0.275510675855236,webisWt14axAll,webisWt14axMax,278
0.9,0.363170548596882,0.36239922057275,0.363170548596882,0.363170548596882,0.36239922057275,0.363170548596882,0.363170548596882,0.36239922057275,0.363170548596882,0.363170548596882,0.36239922057275,0.363170548596882,webisWt14axAll,webisWt14axMax,278
0.95,0.508023888218328,0.48930118050973,0.508023888218328,0.508023888218328,0.48930118050973,0.508023888218328,0.508023888218328,0.48930118050973,0.508023888218328,0.508023888218328,0.489301180509729,0.508023888218328,webisWt14axAll,webisWt14axMax,278
0.8,0.34144248829943,0.341441266286487,0.34144248829943,0.34144248829943,0.341441266286487,0.34144248829943,0.34144248829943,0.341441266286487,0.34144248829943,0.34144248829943,0.341441266286491,0.34144248829943,webisWt14axAll,webisWt14axMax,279
0.9,0.443999708879708,0.443228380855577,0.443999708879708,0.443999708879708,0.443228380855577,0.443999708879708,0.443999708879708,0.443228380855577,0.443999708879708,0.443999708879708,0.443228380855577,0.443999708879708,webisWt14axAll,webisWt14axMax,279
0.95,0.573133854432454,0.554411146723856,0.573133854432454,0.573133854432454,0.554411146723856,0.573133854432454,0.573133854432454,0.554411146723856,0.573133854432454,0.573133854432454,0.554411146723856,0.573133854432454,webisWt14axAll,webisWt14axMax,279
0.8,0.488250374162181,0.488249152149239,0.488250374162181,0.488250374162181,0.488249152149239,0.488250374162181,0.488250374162181,0.488249152149239,0.488250374162181,0.488250374162181,0.48824915214924,0.488250374162181,webisWt14axAll,webisWt14axMax,280
0.9,0.5297750410315,0.529003713007368,0.5297750410315,0.5297750410315,0.529003713007368,0.5297750410315,0.5297750410315,0.529003713007368,0.5297750410315,0.5297750410315,0.529003713007368,0.5297750410315,webisWt14axAll,webisWt14axMax,280
0.95,0.593386261870396,0.574663554161797,0.593386261870396,0.593386261870396,0.574663554161797,0.593386261870396,0.593386261870396,0.574663554161797,0.593386261870396,0.593386261870396,0.574663554161797,0.593386261870396,webisWt14axAll,webisWt14axMax,280
0.8,0.164964293519114,0.16483779545431,0.164964293519114,0.164964293519114,0.16483779545431,0.164964293519114,0.164964293519114,0.16483779545431,0.164964293519114,0.164964293519114,0.164837795454309,0.164964293519114,webisWt14axAll,webisWt14axMax,281
0.9,0.361666985759831,0.353565305514851,0.361666985759831,0.361666985759831,0.353565305514851,0.361666985759831,0.361666985759831,0.353565305514851,0.361666985759831,0.361666985759831,0.35356530551485,0.361666985759831,webisWt14axAll,webisWt14axMax,281
0.95,0.57582645629986,0.509503599393432,0.57582645629986,0.57582645629986,0.509503599393432,0.57582645629986,0.57582645629986,0.509503599393432,0.57582645629986,0.57582645629986,0.509503599393432,0.57582645629986,webisWt14axAll,webisWt14axMax,281
0.8,0.0150799970787218,0.0150787750657792,0.0150799970787218,0.0150799970787218,0.0150787750657792,0.0150799970787218,0.0150799970787218,0.0150787750657792,0.0150799970787218,0.0150799970787218,0.0150787750657813,0.0150799970787218,webisWt14axAll,webisWt14axMax,282
0.9,0.103485280283668,0.102713952259537,0.103485280283668,0.103485280283668,0.102713952259537,0.103485280283668,0.103485280283668,0.102713952259537,0.103485280283668,0.103485280283668,0.102713952259536,0.103485280283668,webisWt14axAll,webisWt14axMax,282
0.95,0.300176705713505,0.281453998004906,0.300176705713505,0.300176705713505,0.281453998004906,0.300176705713505,0.300176705713505,0.281453998004906,0.300176705713505,0.300176705713505,0.281453998004907,0.300176705713505,webisWt14axAll,webisWt14axMax,282
0.8,0.866736366028572,0.866735144015629,0.866736366028572,0.866736366028572,0.866735144015629,0.866736366028572,0.866736366028572,0.866735144015629,0.866736366028572,0.866736366028572,0.866735144015632,0.866736366028572,webisWt14axAll,webisWt14axMax,283
0.9,0.862286194886517,0.861514866862385,0.862286194886517,0.862286194886517,0.861514866862385,0.862286194886517,0.862286194886517,0.861514866862385,0.862286194886517,0.862286194886517,0.861514866862385,0.862286194886517,webisWt14axAll,webisWt14axMax,283
0.95,0.864459249896397,0.845736542187798,0.864459249896397,0.864459249896397,0.845736542187798,0.864459249896397,0.864459249896397,0.845736542187798,0.864459249896397,0.864459249896397,0.845736542187798,0.864459249896397,webisWt14axAll,webisWt14axMax,283
0.8,0.0744753361076827,0.0744741140947401,0.0744753361076827,0.0744753361076827,0.0744741140947401,0.0744753361076827,0.0744753361076827,0.0744741140947401,0.0744753361076827,0.0744753361076827,0.0744741140947411,0.0744753361076827,webisWt14axAll,webisWt14axMax,284
0.9,0.2060665300252,0.205295202001068,0.2060665300252,0.2060665300252,0.205295202001068,0.2060665300252,0.2060665300252,0.205295202001068,0.2060665300252,0.2060665300252,0.205295202001068,0.2060665300252,webisWt14axAll,webisWt14axMax,284
0.95,0.402504293218793,0.383781585510195,0.402504293218793,0.402504293218793,0.383781585510195,0.402504293218793,0.402504293218793,0.383781585510195,0.402504293218793,0.402504293218793,0.383781585510195,0.402504293218793,webisWt14axAll,webisWt14axMax,284
0.8,0.106015381979042,0.106014159966099,0.106015381979042,0.106015381979042,0.106014159966099,0.106015381979042,0.106015381979042,0.106014159966099,0.106015381979042,0.106015381979042,0.106014159966101,0.106015381979042,webisWt14axAll,webisWt14axMax,285
0.9,0.277153036943062,0.27638170891893,0.277153036943062,0.277153036943062,0.27638170891893,0.277153036943062,0.277153036943062,0.27638170891893,0.277153036943062,0.277153036943062,0.276381708918931,0.277153036943062,webisWt14axAll,webisWt14axMax,285
0.95,0.473701046260687,0.454978338552089,0.473701046260687,0.473701046260687,0.454978338552089,0.473701046260687,0.473701046260687,0.454978338552089,0.473701046260687,0.473701046260687,0.454978338552089,0.473701046260687,webisWt14axAll,webisWt14axMax,285
0.8,0.388682542808694,0.388681320795751,0.388682542808694,0.388682542808694,0.388681320795751,0.388682542808694,0.388682542808694,0.388681320795751,0.388682542808694,0.388682542808694,0.388681320795754,0.388682542808694,webisWt14axAll,webisWt14axMax,286
0.9,0.451805811767072,0.45103448374294,0.451805811767072,0.451805811767072,0.45103448374294,0.451805811767072,0.451805811767072,0.45103448374294,0.451805811767072,0.451805811767072,0.451034483742941,0.451805811767072,webisWt14axAll,webisWt14axMax,286
0.95,0.549714478933932,0.530991771225334,0.549714478933932,0.549714478933932,0.530991771225334,0.549714478933932,0.549714478933932,0.530991771225334,0.549714478933932,0.549714478933932,0.530991771225335,0.549714478933932,webisWt14axAll,webisWt14axMax,286
0.8,0.112678752026752,0.11267753001381,0.112678752026752,0.112678752026752,0.11267753001381,0.112678752026752,0.112678752026752,0.11267753001381,0.112678752026752,0.112678752026752,0.112677530013812,0.112678752026752,webisWt14axAll,webisWt14axMax,287
0.9,0.285524330528894,0.284753002504762,0.285524330528894,0.285524330528894,0.284753002504762,0.285524330528894,0.285524330528894,0.284753002504762,0.285524330528894,0.285524330528894,0.284753002504762,0.285524330528894,webisWt14axAll,webisWt14axMax,287
0.95,0.484040209216311,0.465317501507712,0.484040209216311,0.484040209216311,0.465317501507712,0.484040209216311,0.484040209216311,0.465317501507712,0.484040209216311,0.484040209216311,0.465317501507711,0.484040209216311,webisWt14axAll,webisWt14axMax,287
0.8,0.890556423028296,0.890555201015354,0.890556423028296,0.890556423028296,0.890555201015354,0.890556423028296,0.890556423028296,0.890555201015354,0.890556423028296,0.890556423028296,0.890555201015356,0.890556423028296,webisWt14axAll,webisWt14axMax,288
